submission__id,submission__name,submission__gcode,submission__print_time(s),simulation__print_time(s),simulation__print_time_with_acceleration(s),Log(print time),Log(sim),Log(sim w/ accel),simulation__layers_printed,simulation__layers_visited,simulation__xy_distance(mm),simulation__extrusion(mm),simulation__avg_speed(mm/s),simulation__avg_print_speed(mm/s),simulation__avg_travel_speed(mm/s),simulation__gcode_lines,simulation__mass(cm3),simulation__avg_layer_height(mm),Log(guess),xh-xbar squared,added error term for interval,Pred log low,Pred log high,Pred PT low (min),Pred PT high (min),PT guess (min),Actual time outside interval?,Pred low - guess,Pred high - guess
55928,Amazing Turing (2).stl,gcode/2016/12/13/Amazing_Turing_2_reoriented.gcode,8649,4225.02,5042.3804,9.0651989863,8.3487792735,8.5256335512,357,359,393268.3,9.04,139.64,115.43,162.1,102644,0.06,0.19,9.0534927502,0.1740684617,0.0002103199,8.8148192989,9.2921662015,112.2215156937,180.8777953209,142.472384504,N,-21%,27%
45583,thumbtack mag.STL,gcode/2016/10/06/thumbtack_mag_reoriented.gcode,2748,1725.24,1809.7512,7.9186286533,7.4531214502,7.5009446562,131,132,94583.93,4.08,114.9,40.02,140.24,53987,0.03,0.19,8.0683181835,0.3690243794,0.0004458772,7.8296166572,8.3070197098,41.8994246339,67.536969723,53.1954901558,N,-21%,27%
36624,NVlogo-Whistle-positive-X2.stl,gcode/2016/07/12/NVlogo-Whistle-positive-X2_PrL77Gq_reoriented.gcode,4114,2289.39,2420.4167,8.3221510702,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48575,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
55859,Triangle_B+5.STL,gcode/2016/12/12/Triangle_B5_reoriented.gcode,11547,4186.07,5897.6953,9.354180942,8.3395176253,8.6823169265,203,204,588275.56,6.35,172.06,169.33,177.65,138806,0.04,0.16,9.2041340591,0.3293594902,0.0003979517,8.9654382446,9.4428298737,130.4635245543,210.2895333666,165.6354844225,N,-21%,27%
55338,PAE1-2(PAE1-2_X 10.stl),gcode/2016/12/08/PAE1_X_10_reoriented_2xBBbX5.gcode,1499,805.37,846.73505,7.3125534981,6.6913017992,6.7413878358,71,72,55701.95,6.02,138.84,76.22,173.04,11232,0.04,0.28,7.338051597,1.8687726312,0.0022579622,7.0991342068,7.5769689871,20.181970263,32.5450220624,25.628551802,N,-21%,27%
43994,NVlogo-Whistle-positive-X2.stl,gcode/2016/09/20/NVlogo-Whistle-positive-X2_OmfyxCQ_reoriented.gcode,3791,2054.96,2307.0217,8.2403851155,7.628011662,7.7437126643,63,64,142162.95,4.04,101.32,72.74,139.53,48586,0.03,0.28,8.3017245064,0.1330102917,0.0001607109,8.0630569682,8.5403920446,52.9163521778,85.2891699686,67.1802929066,N,-21%,27%
45088,NVlogo-Whistle-positive-X2.stl,gcode/2016/09/30/NVlogo-Whistle-positive-X2_reoriented.gcode,4407,2289.41,2420.4182,8.3909494648,7.7360494214,7.7916956141,63,64,140978.98,6.04,107.68,81.34,143.58,48575,0.04,0.28,8.3478571249,0.1003133388,0.0001212045,8.1091942957,8.5865199541,55.4149677626,89.3155309744,70.3520949912,N,-21%,27%
57345,NVlogo-Whistle-positive-X2.stl,gcode/2016/12/21/NVlogo-Whistle-positive-X2_5e6ZisM_reoriented.gcode,4396,2402.81,2576.2644,8.3884503155,7.7843941648,7.8540957217,64,65,161827.45,6.04,117.73,82.96,154.63,51252,0.04,0.28,8.4078509428,0.0646800373,7.81502650809007E-05,8.1691932456,8.6465086399,58.8415762066,94.8374219515,74.7019637694,N,-21%,27%
50193,STL_G - ascii (repaired) (repaired).stl,gcode/2016/11/08/STL_G_-_ascii_repaired_repaired_reoriented_3UqU5Zi.gcode,6642,2570.75,3290.995,8.8011684019,7.8519529641,8.0989452296,84,85,272028.47,6.3,145.43,134.35,160.26,127081,0.04,0.18,8.6432584983,8.97414258045449E-05,1.08430924115708E-07,8.4046101039,8.8819068926,74.4602586175,120.0084708129,94.5296872576,N,-21%,27%
49448,NVlogo-Whistle-positive-X2.stl,gcode/2016/11/02/NVlogo-Whistle-positive-X2_reoriented_5AE2tEI.gcode,4116,2289.39,2420.4167,8.322637097,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
36482,saturn.stl,gcode/2016/07/12/saturn_reoriented.gcode,27474,16026.04,20529.969,10.2209953819,9.6819701783,9.929641,235,236,1442666.5,4.05,115.85,108.23,130.32,185709,0.03,0.2,10.403358487,3.3168516686,0.0040076173,10.1642328548,10.6424841192,432.6323506374,697.9444792528,549.5028304509,N,-21%,27%
44393,MIT_Dome.stl,gcode/2016/09/23/MIT_Dome_reoriented_c1W2Nf1.gcode,2793,1516.34,1673.2113,7.9348715659,7.3240548155,7.4224999931,92,93,106812.06,6.02,125.22,89.73,150.89,19740,0.04,0.29,7.9928985244,0.4704840949,0.0005684668,7.7541823885,8.2316146603,38.8550410956,62.631609711,49.3310629239,N,-21%,27%
34276,Liran_U_#2.stl,gcode/2016/06/16/Liran_U_2_reoriented.gcode,40897,18647.58,25281.242,10.6188119897,9.8334716579,10.1378179768,203,204,1909099.5,4.78,120.9,108.63,148.33,457762,0.03,0.2,10.6035076873,4.1184625418,0.0049761712,10.3642668569,10.8427485178,528.4363139497,852.6967340224,671.2644181273,N,-21%,27%
44958,PP0050-RevB_Guide-Tube-Mount.stl,gcode/2016/09/26/PP0050-RevB_Guide-Tube-Mount_reoriented.gcode,8052,4425.72,4884.0034,8.9936757868,8.3951882561,8.4937205314,227,228,338088.16,6.02,123.65,95.32,160.72,84391,0.04,0.29,9.0228103689,0.1484577134,0.0001793754,8.7841406059,9.2614801318,108.830980781,175.4116626669,138.1673741824,N,-21%,27%
36077,collar.STL,gcode/2016/07/07/collar_reoriented.gcode,1306,769.41,737.6826,7.1747243098,6.6456239874,6.6035136508,44,46,37504.29,9.12,123.02,32.2,150.5,19399,0.06,0.19,7.2054941533,2.2647383787,0.0027363915,6.966519803,7.4444685036,17.6754247171,28.5062665314,22.4468342544,N,-21%,27%
34854,penholder.stl,gcode/2016/06/23/penholder_reoriented.gcode,7155,4296.79,5095.932,8.875566692,8.3656235113,8.5361978534,231,232,317795.1,4.51,108.39,86.31,116.86,147384,0.03,0.18,9.0636496689,0.1829952395,0.0002211057,8.8249749321,9.3023244058,113.3670029693,182.7245529171,143.9268388214,N,-21%,27%
48865,PP0053-RevA_Blower-Duct.stl,gcode/2016/10/27/PP0053-RevA_Blower-Duct_reoriented.gcode,2921,1731.3,1838.6423,7.9796813024,7.4566278504,7.5167826978,84,85,107802.5,6.02,116.23,72.92,144.67,34609,0.04,0.29,8.0835454742,0.3500328334,0.0004229305,7.8448466827,8.3222442657,42.5424380665,68.5730570712,54.0117120029,N,-21%,27%
34280,foot.STL,gcode/2016/06/16/foot_reoriented.gcode,3176,1660.88,1936.4852,8.0633778224,7.4151028614,7.5686298563,40,42,130875.22,9.2,119.59,106.4,135.08,50487,0.07,0.18,8.1333932886,0.2913716987,0.0003520526,7.8947029445,8.3720836328,44.7172074754,72.0772939723,56.7723111105,N,-21%,27%
46149,PP0054-RevA_Ramp-Guide.stl,gcode/2016/10/07/PP0054-RevA_Ramp-Guide_reoriented.gcode,9807,5956.94,6616.8657,9.1908516954,8.6923122054,8.7973770776,331,332,382990.12,6.03,103.26,67.61,152.67,79037,0.04,0.3,9.3147572298,0.4746640253,0.0005735173,9.0760404921,9.5534739676,145.7213053243,234.892838882,185.0105161693,N,-21%,27%
47040,NVlogo-Whistle-positive-X2.stl,gcode/2016/10/15/NVlogo-Whistle-positive-X2_BmM5J10_reoriented.gcode,4131,2289.39,2420.4167,8.3262747874,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
46685,mech7 double angle.STL,gcode/2016/10/13/mech7_double_angle_reoriented.gcode,4546,2472.11,2897.599,8.4220030044,7.812827316,7.971637742,47,49,182774.78,11.07,118.67,110.9,136.22,28609,0.08,0.28,8.5208602761,0.0187089552,2.26052715409188E-05,8.2822092001,8.7595113522,65.8819588078,106.183294056,83.6394847251,N,-21%,27%
46661,Nicholas_Tang_Project_1.stl,gcode/2016/10/12/Nicholas_Tang_Project_1_reoriented.gcode,3610,1686.46,1918.6648,8.1914630513,7.4303869365,7.5593848064,103,104,134627.89,4.1,128.05,80.68,164.12,24450,0.03,0.17,8.1245047489,0.3014379141,0.0003642152,7.8858129552,8.3631965427,44.3214337969,71.4395744952,56.2699242177,N,-21%,27%
55743,top-cut-2.STL,gcode/2016/12/11/top-cut-2_reoriented.gcode,14896,7201.83,9883.435,9.6088479995,8.8820904394,9.1986154024,523,524,853575.06,6.06,146.36,136.05,150.61,277511,0.04,0.19,9.7005228947,1.18852945,0.0014360519,9.46170339,9.9393423993,214.2961266327,345.5017944831,272.1023636472,N,-21%,27%
33838,front wheel spacer v5.stl,gcode/2016/06/13/front_wheel_spacer_v5_3IzCXhK_reoriented.gcode,1029,538.29,511.02185,6.9363427358,6.2883974484,6.2364123486,57,59,34576.79,11.2,150.08,43.15,164.96,17546,0.08,0.18,6.85254911,3.5044067493,0.0042342325,6.6133965196,7.0917017005,12.416819408,20.0325237098,15.771500537,N,-21%,27%
38012,Baseball Holder.STL,gcode/2016/07/18/Baseball_Holder_reoriented.gcode,8933,4941.29,5855.6064,9.0975075637,8.5053817097,8.6751548403,209,210,372027.72,5.1,110.64,86.44,133.42,152439,0.04,0.2,9.1972481592,0.3211901647,0.000388081,8.9585535211,9.4359427974,129.5684041247,208.8462290825,164.498852913,N,-21%,27%
40895,yahtzee_cup_v2.STL,gcode/2016/08/11/yahtzee_cup_v2_BL8j7e7_reoriented.gcode,17035,9306.65,12520.891,9.7430253301,9.1384844774,9.4351538083,462,463,939886.3,4.13,123.93,107.59,131.59,329061,0.03,0.17,9.927939843,1.7602267778,0.0021268106,9.6890380697,10.1668416164,268.9951924425,433.7624587356,341.5845664867,N,-21%,27%
49660,Newton's Cradle(Stand),gcode/2016/11/03/Stand_reoriented.gcode,31970,15002.01,20009.783,10.3725532421,9.6159394711,9.9039765829,822,823,1554237.6,4.06,125.25,92.66,161.69,356674,0.03,0.15,10.3786837481,3.2240290994,0.0038954636,10.1395714588,10.6177960373,422.0935182126,680.9245282105,536.1099045435,N,-21%,27%
45591,556279.STL,gcode/2016/10/06/556279_reoriented.gcode,4581,2864.53,3473.8967,8.4296725939,7.9601595668,8.1530322112,30,32,220051.56,9.11,110.48,100.31,147.29,20339,0.06,0.18,8.6952597631,0.0019903899,2.40490741509726E-06,8.456611095,8.9339084312,78.4347079445,126.4142065498,99.5754054512,Y,-21%,27%
45924,NVlogo-Whistle-positive-X2.stl,gcode/2016/10/06/NVlogo-Whistle-positive-X2_LRed8pk_reoriented.gcode,4178,2289.39,2420.4167,8.3375879421,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
53859,amazing_bigery (7).stl,gcode/2016/11/30/amazing_bigery_7_reoriented.gcode,28320,16543.06,19367.371,10.2513235478,9.7137219575,9.8713450218,400,401,1510857.2,4.09,110.76,97.3,138.88,137378,0.03,0.15,10.347310534,3.1079101867,0.0037551618,10.1082149376,10.5864061304,409.0634896222,659.8823543662,519.5515168076,N,-21%,27%
48745,Pawn.stl,gcode/2016/10/26/Pawn_reoriented_iDTceCC.gcode,5937,2403.84,2923.5654,8.6889592343,7.7848227377,7.9805591778,291,292,248969.72,6.08,149.28,135,158.03,116119,0.04,0.17,8.5294376811,0.016347987,1.9752609516163E-05,8.2907869451,8.7680884172,66.4495081201,107.0979519983,84.3599800317,N,-21%,27%
39371,Music Notes(treble clef.STL),gcode/2016/07/29/treble_clef_reoriented_3bk4VOG.gcode,1628,926.79,934.43616,7.3951075466,6.8317270027,6.83994331,18,20,52127.4,11.12,115.2,72.51,147.99,9893,0.08,0.23,7.4328065485,1.6090291169,0.0019441246,7.1939265301,7.6716865669,22.1886737647,35.7783157518,28.17575866,N,-21%,27%
49425,NVlogo-Whistle-positive-X2.stl,gcode/2016/11/02/NVlogo-Whistle-positive-X2_reoriented_5AE2tEI.gcode,4103,2289.39,2420.4167,8.3194736924,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
47656,NVlogo-Whistle-positive-X2.stl,gcode/2016/10/19/NVlogo-Whistle-positive-X2_e801SQa_reoriented.gcode,4117,2289.39,2420.4167,8.3228800218,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
57488,NVlogo-Whistle-positive-X2.stl,gcode/2016/12/22/NVlogo-Whistle-positive-X2_reoriented.gcode,4402,2402.81,2576.2644,8.3898142621,7.7843941648,7.8540957217,64,65,161827.45,6.04,117.73,82.96,154.63,51252,0.04,0.28,8.4078509428,0.0646800373,7.81502650809007E-05,8.1691932456,8.6465086399,58.8415762066,94.8374219515,74.7019637694,N,-21%,27%
45774,NVlogo-Whistle-positive-X2.stl,gcode/2016/10/06/NVlogo-Whistle-positive-X2_vTX2WJH_reoriented.gcode,4139,2289.39,2420.4167,8.3282094917,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
55409,dominique_delbene (1).stl,gcode/2016/12/09/dominique_delbene_1_reoriented.gcode,14754,7819.49,10072.495,9.5992695114,8.964374614,9.2175637207,77,79,717896.5,9.08,115.58,105.3,144.5,182046,0.06,0.17,9.7187405228,1.2302032874,0.0014864047,9.4799150202,9.9575660254,218.2345622622,351.855810756,277.1048517073,N,-21%,27%
39209,bab_tester.stl,gcode/2016/07/29/bab_tester_reoriented.gcode,9330,4790.12,5781.1787,9.1409902938,8.4743107423,8.6623628682,40,42,391925.72,9.08,108.07,98.1,143.67,95028,0.06,0.18,9.1849494746,0.3068544464,0.0003707598,8.9462569009,9.4236420484,127.9849064561,206.2929995533,162.4881234133,N,-21%,27%
47718,NVlogo-Whistle-positive-X2.stl,gcode/2016/10/19/NVlogo-Whistle-positive-X2_e801SQa_reoriented_Tr0iOQ9.gcode,4111,2289.39,2420.4167,8.3214215869,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
34068,Press Top Fixture Holder END.STL,gcode/2016/06/15/Press_Top_Fixture_Holder_END_reoriented_opTw8Ax.gcode,16426,5926.53,8205.121,9.7066207243,8.6871941605,9.0125137505,146,147,649175.1,7.96,130.24,119.65,143.53,315845,0.06,0.2,9.5215977446,0.817388358,0.0009876172,9.2828316633,9.7603638259,179.1972404448,288.8822783348,227.5234209724,N,-21%,27%
56661,NVlogo-Whistle-positive (2).stl,gcode/2016/12/15/NVlogo-Whistle-positive_2_reoriented.gcode,2341,1324.33,1353.0105,7.7583334675,7.1886619502,7.2100873887,63,64,79307.73,6.04,115.61,72.14,151.98,22534,0.04,0.28,7.7886770319,0.8069986504,0.0009750637,7.5499124463,8.0274416175,31.6762720263,51.0648837892,40.2187164129,N,-21%,27%
54791,NVlogo-Whistle-positive-X2.stl,gcode/2016/12/06/NVlogo-Whistle-positive-X2_e801SQa_reoriented.gcode,3927,2198.43,2288.9067,8.2756310546,7.6954987482,7.735829559,63,64,128987.59,6.04,105.46,72.63,144.51,43669,0.04,0.28,8.2941453915,0.1388224629,0.0001677336,8.0554770163,8.5328137668,52.5167651091,84.6452678584,66.6730504006,N,-21%,27%
41134,Part2-Boss-Extrude22.STL,gcode/2016/08/17/Part2-Boss-Extrude22_X4OeAlQ_reoriented.gcode,8580,4774.47,6062.6606,9.0571891925,8.471038252,8.7099040256,134,135,445189.72,4.56,116.92,104.04,139.54,78135,0.03,0.16,9.2306573372,0.361784928,0.0004371301,8.9919568533,9.469357821,133.969517284,215.9427354273,170.0874599322,N,-21%,27%
42717,elevatoroutoforder.stl,gcode/2016/09/09/elevatoroutoforder_reoriented.gcode,4177,2441.82,2930.219,8.3373485645,7.8004989419,7.9828324432,107,108,189341.34,4.03,110.49,78.74,165.31,40051,0.03,0.19,8.5316232843,0.0157718388,1.90564729264178E-05,8.2929726312,8.7702739373,66.594904727,107.3322726966,84.5445591056,N,-21%,27%
45094,NVlogo-Whistle-positive-X2.stl,gcode/2016/09/30/NVlogo-Whistle-positive-X2_reoriented.gcode,4123,2289.41,2420.4182,8.3243363327,7.7360494214,7.7916956141,63,64,140978.98,6.04,107.68,81.34,143.58,48575,0.04,0.28,8.3478571249,0.1003133388,0.0001212045,8.1091942957,8.5865199541,55.4149677626,89.3155309744,70.3520949912,N,-21%,27%
53642,ignite_674.stl,gcode/2016/11/29/ignite_674_reoriented.gcode,983,525.94,504.34875,6.8906091201,6.2651871378,6.2232679931,20,22,31453.96,11.09,143.33,115.38,155.62,6162,0.08,0.18,6.8399116307,3.5537921502,0.0042939029,6.6007519424,7.079071319,12.2608024386,19.7810964474,15.5734426368,N,-21%,27%
41334,PP0038-RevB_Filament-Tube-Bender.stl,gcode/2016/08/22/PP0038-RevB_Filament-Tube-Bender_reoriented.gcode,1461,779.5,792.5937,7.2868764118,6.6586526885,6.6753107322,28,30,47870.87,11.07,125.34,84.74,146.39,13040,0.08,0.26,7.2745225764,2.0537976585,0.0024815204,7.0355785685,7.5134665843,18.9392029927,30.5425875289,24.0510345959,N,-21%,27%
47380,bulkhead machin fixture.STL,gcode/2016/10/18/bulkhead_machin_fixture_reoriented.gcode,14690,6197.77,8253.486,9.5949222692,8.7319448289,9.0183909355,74,75,623236.4,6.06,123.8,112.98,145.02,201262,0.04,0.19,9.5272482921,0.8280499704,0.0010004992,9.2884806759,9.7660159082,180.2123925166,290.5196877643,228.812691967,N,-21%,27%
56507,simpleRing.STL,gcode/2016/12/15/simpleRing_kiDA721_reoriented.gcode,681,376.04,327.81195,6.5235623061,5.9296955207,5.7924401208,10,12,17938.58,11.12,140.76,59.73,152.79,2411,0.08,0.12,6.4256974585,5.3637555044,0.0064808082,6.1862777788,6.6651171381,8.1005601738,13.0759226826,10.2918559317,N,-21%,27%
42837,PP0045&PP0058-RevB&A_Foam-Mount-PRINT.stl,gcode/2016/09/11/PP0045PP0058-RevBA_Foam-Mount-PRINT_reoriented.gcode,39563,25281.51,28106.174,10.585649617,10.1378285775,10.2437445465,671,672,1587572.5,6.04,101.37,57.83,155.39,256193,0.04,0.3,10.7053494882,4.5596176461,0.005509201,10.4660452837,10.9446536928,585.0519937299,944.1727341808,743.2295342341,N,-21%,27%
48412,g2.STL,gcode/2016/10/24/g2_reoriented.gcode,2636,1424.61,1494.9149,7.8770178956,7.261653371,7.3098245611,68,70,85745.19,9.12,110.72,65.99,146.33,11437,0.06,0.19,7.8845681127,0.637752159,0.0007705701,7.6458278932,8.1233083323,34.864995478,56.2026422031,44.2662949236,N,-21%,27%
34855,Virus.stl,gcode/2016/06/23/Virus_reoriented.gcode,3966,2217.43,2443.586,8.2855133091,7.7041041466,7.8012219115,119,120,155701.89,4.1,114.73,60.77,152.24,25438,0.03,0.17,8.3570160666,0.0943696978,0.0001140231,8.1183540935,8.5956780398,55.9248894842,90.1372471936,70.9994055448,N,-21%,27%
47351,Heap.STL,gcode/2016/10/18/Heap_reoriented.gcode,9171,3687.15,4751.925,9.1238016106,8.2126090809,8.4663050781,278,279,427862.03,6.45,154.61,138.82,170.99,102279,0.05,0.19,8.9964521176,0.1280828566,0.0001547573,8.7577852891,9.2351189462,106.00017307,170.8480190766,134.5731012899,N,-21%,27%
35091,rian.stl,gcode/2016/06/25/rian_reoriented.gcode,16795,9493.89,11797.935,9.728836502,9.1584037128,9.3756797951,487,488,782785.6,4.1,113.23,88.15,137.58,359442,0.03,0.2,9.8707592828,1.6059513808,0.0019404059,9.6318797073,10.1096388583,254.0510281459,409.6463784955,322.6005016007,N,-21%,27%
48478,3.STL,gcode/2016/10/24/3_reoriented.gcode,25179,15378.66,18759.957,10.1337655928,9.6407361131,9.8394799304,136,137,1212185.1,7.48,95.4,81.14,144.39,162602,0.05,0.29,10.3166742328,2.9965739364,0.0036206387,10.0775946427,10.5557538228,396.7276719804,639.9622950417,503.8757301827,N,-21%,27%
38640,40761-BetrayalCharacterDialsWindowed.stl,gcode/2016/07/25/_quotWindowed_Claws_quot__3D_Printed_Character_Tracks_for_Betrayal_at_the_House_on_the_Hillbd13f2097ac567be6fe074791c840761-BetrayalCharacterDialsWindowed_reoriented.gcode,4270,2266.24,2549.0059,8.3593691062,7.7258773495,7.843458719,27,29,179286.05,11.14,130.03,119.27,153.73,46311,0.08,0.18,8.397624127,0.0702036457,8.48242170083745E-05,8.1589656343,8.6362826197,58.2428345057,93.8725543436,73.9418937225,N,-21%,27%
47117,Part4.STL,gcode/2016/10/17/Part4_reoriented.gcode,1854,1110.78,1079.9872,7.5251007461,7.0128177502,6.9847044682,54,56,63289.52,9.08,114.76,64.6,146.38,8455,0.06,0.19,7.5719853881,1.2627330562,0.0015257091,7.3331552038,7.8108155724,25.5033710524,41.1190291292,32.3832341991,N,-21%,27%
46395,Piece 5-6.STL,gcode/2016/10/12/Piece_5-6_reoriented.gcode,1842,1100.66,1110.743,7.5186072168,7.0036652789,7.0127844397,55,57,62958.84,9.08,115.63,60.55,148.55,8924,0.06,0.19,7.5989825323,1.2004138291,0.0014504113,7.3601613171,7.8378037474,26.2015024599,42.2438670692,33.2693971531,N,-21%,27%
55343,PAE1-2(PAE1-2_Y 10.stl),gcode/2016/12/08/PAE1_Y_10_QWQvbRu_reoriented_My15wEV.gcode,1515,805.32,841.4155,7.3231707179,6.691239714,6.7350855927,71,72,55297.42,6.02,137.89,74.98,172.06,11314,0.04,0.28,7.3319923826,1.8860430677,0.0022788293,7.0930725078,7.5709122575,20.0600032711,32.3485013981,25.4737324289,N,-21%,27%
39010,Top Wheelz Rod.STL,gcode/2016/07/27/Top_Wheelz_Rod_reoriented.gcode,927,533.03,499.01733,6.8319535656,6.2785777078,6.2126408246,17,19,26694.16,11.64,128.56,45.41,159.22,4193,0.08,0.18,6.8296942699,3.5939727093,0.0043424514,6.5905288068,7.0688597331,12.1360971195,19.5801279309,15.4151332846,N,-21%,27%
37043,PP0052-RevA_Blower-Mount.stl,gcode/2016/07/13/PP0052-RevA_Blower-Mount_LbSaPNs_reoriented.gcode,2394,1371.82,1450.9856,7.7807208861,7.2238936043,7.2799983286,25,27,89687.16,11.13,116.32,97.11,142.92,23826,0.08,0.26,7.8558920474,0.6862798557,0.0008292041,7.6171448412,8.0946392537,33.8791668742,54.6142420128,43.0149394845,N,-21%,27%
56861,PAE1(PAE1_Y 100.stl),gcode/2016/12/16/Y_100_reoriented.gcode,3982,2357.67,2672.544,8.2895394846,7.7654291222,7.8907861067,71,72,156693.36,6.02,112.91,81.27,172.51,15710,0.04,0.28,8.4431264633,0.0473638258,5.72277892863911E-05,8.2044712602,8.6817816665,60.9544398818,98.2423224093,77.3841439517,N,-21%,27%
38431,Dice.stl,gcode/2016/07/26/Dice_reoriented.gcode,6050,2314.8,2936.2878,8.707813551,7.7470785697,7.9849014095,91,92,222825.19,4.03,128.21,99.95,155.35,90276,0.03,0.18,8.5336124665,0.0152564531,1.84337533143257E-05,8.2949618877,8.7722630453,66.7275109182,107.5459806469,84.7129010117,N,-21%,27%
43375,house_project_vismaad.stl,gcode/2016/09/19/house_project_vismaad_reoriented.gcode,9036,4746.71,5693.382,9.1089718776,8.4652070255,8.6470597266,149,150,415179.1,6.06,127.99,106.27,158.88,61178,0.04,0.29,9.1702364569,0.2901344521,0.0003505577,8.9315462909,9.4089266229,126.1159508591,203.2795368652,160.1149339754,N,-21%,27%
40181,NVlogo-Whistle-positive (2).stl,gcode/2016/08/05/NVlogo-Whistle-positive_2_reoriented.gcode,3475,2018.9,2180.9714,8.153349758,7.6103080876,7.6875256529,92,93,136295.61,4.05,108.36,77.01,143.48,41985,0.03,0.19,8.2477041936,0.1771507254,0.000214044,8.0090302984,8.4863780888,50.1333139499,80.8045702625,63.647473552,N,-21%,27%
51811,Cap.STL,gcode/2016/11/20/Cap_TAuijrJ_reoriented.gcode,2376,1112.56,1242.9858,7.7731736805,7.0144189452,7.1252716675,103,104,89036.91,6.05,133,91.68,143.52,51660,0.04,0.19,7.7071319973,0.9665775464,0.0011678764,7.4683444398,7.9459195549,29.1950705296,47.0671352761,37.0692370303,N,-21%,27%
42172,NVlogo-Whistle-positive-X2.stl,gcode/2016/08/31/NVlogo-Whistle-positive-X2_XoYlNQd_reoriented.gcode,4131,2289.39,2420.4167,8.3262747874,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
